## 1.1.1
## assembly	: /media/hd15-cursos/nanopore_lgbio_2026/grupo_1/5.Montagem-Flye/Scer2_q10_l500/assembly.fasta
## coverage	 bam0 - /media/hd15-cursos/nanopore_lgbio_2026/grupo_1/11.Blobtools/Scer2_q10_l500_Flye/Scer2_q10_l500_Flye.bam
## taxonomy	 tax0 - /media/hd15-cursos/nanopore_lgbio_2026/grupo_1/11.Blobtools/Scer2_q10_l500_Flye/assembly.blastn.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6	superkingdom.s.7	superkingdom.c.8	phylum.t.9	phylum.s.10	phylum.c.11	order.t.12	order.s.13	order.c.14	family.t.15	family.s.16	family.c.17	genus.t.18	genus.s.19	genus.c.20	species.t.21	species.s.22	species.c.23
contig_772	12985	0.4075	0	4.7546	undef	236242.0	0	Ascomycota	236242.0	0	Saccharomycetales	236242.0	0	Saccharomycetaceae	236242.0	0	Saccharomyces	236242.0	0	Saccharomyces cerevisiae	236242.0	0
contig_773	14192	0.3746	0	6.0342	undef	256514.0	0	Ascomycota	256514.0	0	Saccharomycetales	256514.0	0	Saccharomycetaceae	256514.0	0	Saccharomyces	256514.0	0	Saccharomyces cerevisiae	256514.0	0
contig_774	11000	0.3719	0	3.44	undef	162438.0	0	Ascomycota	162438.0	0	Saccharomycetales	162438.0	0	Saccharomycetaceae	162438.0	0	Saccharomyces	162438.0	0	Saccharomyces cerevisiae	162438.0	0
contig_775	5510	0.3601	0	4.3373	undef	100324.0	0	Ascomycota	100324.0	0	Saccharomycetales	100324.0	0	Saccharomycetaceae	100324.0	0	Saccharomyces	100324.0	0	Saccharomyces cerevisiae	100324.0	0
contig_776	11221	0.3763	0	5.3245	undef	203201.0	0	Ascomycota	203201.0	0	Saccharomycetales	203201.0	0	Saccharomycetaceae	203201.0	0	Saccharomyces	203201.0	0	Saccharomyces cerevisiae	203201.0	0
contig_777	6725	0.3952	0	4.7383	undef	118069.0	0	Ascomycota	118069.0	0	Saccharomycetales	118069.0	0	Saccharomycetaceae	118069.0	0	Saccharomyces	118069.0	0	Saccharomyces cerevisiae	118069.0	0
contig_778	3131	0.4251	0	337.7561	undef	57390.0	0	Ascomycota	57390.0	0	Saccharomycetales	57390.0	0	Saccharomycetaceae	57390.0	0	Saccharomyces	57390.0	0	Saccharomyces cerevisiae	57390.0	0
contig_779	3649	0.4256	0	8.1867	undef	66913.0	0	Ascomycota	66913.0	0	Saccharomycetales	66913.0	0	Saccharomycetaceae	66913.0	0	Saccharomyces	66913.0	0	Saccharomyces cerevisiae	66913.0	0
contig_780	16321	0.3897	0	4.1488	undef	289808.0	0	Ascomycota	289808.0	0	Saccharomycetales	289808.0	0	Saccharomycetaceae	289808.0	0	Saccharomyces	289808.0	0	Saccharomyces cerevisiae	289808.0	0
contig_781	13529	0.4073	0	3.9746	undef	241007.0	0	Ascomycota	241007.0	0	Saccharomycetales	241007.0	0	Saccharomycetaceae	241007.0	0	Saccharomyces	241007.0	0	Saccharomyces cerevisiae	216978.0	1
contig_782	31817	0.1861	0	207.9372	undef	199401.0	0	Ascomycota	199401.0	0	Saccharomycetales	199401.0	0	Saccharomycetaceae	199401.0	0	Saccharomyces	199401.0	0	Saccharomyces cerevisiae	199401.0	0
contig_783	7020	0.3919	0	5.9576	undef	127838.0	0	Ascomycota	127838.0	0	Saccharomycetales	127838.0	0	Saccharomycetaceae	127838.0	0	Saccharomyces	127838.0	0	Saccharomyces cerevisiae	127838.0	0
contig_784	6071	0.348	0	7.873	undef	111378.0	0	Ascomycota	111378.0	0	Saccharomycetales	111378.0	0	Saccharomycetaceae	111378.0	0	Saccharomyces	111378.0	0	Saccharomyces cerevisiae	111378.0	0
contig_80	1767	0.4652	0	2.2542	undef	30948.0	0	Ascomycota	30948.0	0	Saccharomycetales	30948.0	0	Saccharomycetaceae	30948.0	0	Saccharomyces	30948.0	0	Saccharomyces cerevisiae	30948.0	0
contig_82	37430	0.3723	0	6.9702	undef	564347.0	0	Ascomycota	564347.0	0	Saccharomycetales	564347.0	0	Saccharomycetaceae	564347.0	0	Saccharomyces	564347.0	0	Saccharomyces cerevisiae	564347.0	0
contig_83	7909	0.392	0	3.5253	undef	143331.0	0	Ascomycota	143331.0	0	Saccharomycetales	143331.0	0	Saccharomycetaceae	143331.0	0	Saccharomyces	143331.0	0	Saccharomyces cerevisiae	143331.0	0
contig_84	7951	0.3449	0	5.0096	undef	134192.0	0	Ascomycota	134192.0	0	Saccharomycetales	134192.0	0	Saccharomycetaceae	134192.0	0	Saccharomyces	134192.0	0	Saccharomyces cerevisiae	134192.0	0
contig_85	556	0.3741	0	14.3277	undef	10270.0	0	Ascomycota	9243.0	1	Saccharomycetales	9243.0	1	Saccharomycetaceae	9243.0	1	Saccharomyces	9243.0	1	Saccharomyces cerevisiae	9243.0	1
contig_86	1995	0.3679	0	30.9464	undef	36032.0	0	Ascomycota	36032.0	0	Saccharomycetales	36032.0	0	Saccharomycetaceae	36032.0	0	Saccharomyces	36032.0	0	Saccharomyces cerevisiae	36032.0	0
contig_87	17558	0.3803	0	3.9699	undef	291894.0	0	Ascomycota	291894.0	0	Saccharomycetales	291894.0	0	Saccharomycetaceae	291894.0	0	Saccharomyces	291894.0	0	Saccharomyces cerevisiae	291894.0	0
contig_88	5231	0.3575	0	3.0458	undef	83933.0	0	Ascomycota	83933.0	0	Saccharomycetales	83933.0	0	Saccharomycetaceae	83933.0	0	Saccharomyces	83933.0	0	Saccharomyces cerevisiae	83933.0	0
contig_89	3183	0.377	0	8.7596	undef	56371.0	0	Ascomycota	56371.0	0	Saccharomycetales	56371.0	0	Saccharomycetaceae	56371.0	0	Saccharomyces	56371.0	0	Saccharomyces cerevisiae	56371.0	0
contig_90	7106	0.3884	0	5.0447	undef	129675.0	0	Ascomycota	129675.0	0	Saccharomycetales	129675.0	0	Saccharomycetaceae	129675.0	0	Saccharomyces	129675.0	0	Saccharomyces cerevisiae	129675.0	0
contig_91	21165	0.3857	0	3.7639	undef	377954.0	0	Ascomycota	377954.0	0	Saccharomycetales	377954.0	0	Saccharomycetaceae	377954.0	0	Saccharomyces	377954.0	0	Saccharomyces cerevisiae	377954.0	0
contig_92	4860	0.3733	0	7.3761	undef	52340.0	0	Ascomycota	52340.0	0	Saccharomycetales	52340.0	0	Saccharomycetaceae	52340.0	0	Saccharomyces	52340.0	0	Saccharomyces cerevisiae	52340.0	0
contig_93	6499	0.383	0	3.6773	undef	116398.0	0	Ascomycota	116398.0	0	Saccharomycetales	116398.0	0	Saccharomycetaceae	116398.0	0	Saccharomyces	116398.0	0	Saccharomyces cerevisiae	116398.0	0
contig_94	2260	0.3398	0	7.0497	undef	40187.0	0	Ascomycota	40187.0	0	Saccharomycetales	40187.0	0	Saccharomycetaceae	40187.0	0	Saccharomyces	40187.0	0	Saccharomyces cerevisiae	40187.0	0
contig_95	7649	0.3657	0	2.6037	undef	137250.0	0	Ascomycota	137250.0	0	Saccharomycetales	137250.0	0	Saccharomycetaceae	137250.0	0	Saccharomyces	137250.0	0	Saccharomyces cerevisiae	137250.0	0
contig_96	29102	0.3721	0	4.7219	undef	306933.0	0	Ascomycota	306933.0	0	Saccharomycetales	306933.0	0	Saccharomycetaceae	306933.0	0	Saccharomyces	306933.0	0	Saccharomyces cerevisiae	306933.0	0
contig_97	8541	0.3826	0	4.4303	undef	150788.0	0	Ascomycota	150788.0	0	Saccharomycetales	150788.0	0	Saccharomycetaceae	150788.0	0	Saccharomyces	150788.0	0	Saccharomyces cerevisiae	150788.0	0
